sge_id|inep_id|escola_documento|pt_g1|pt_g2|pt_g3|pt_g4|pt_g5|pt_ef1_1_ano|pt_ef1_2_ano|pt_ef1_3_ano|pt_ef1_4_ano|pt_ef1_5_ano|pt_ef2_6_ano|pt_ef2_7_ano|pt_ef2_8_ano|pt_ef2_9_ano|pt_em_1_serie|pt_em_2_serie|pt_em_3_serie|pt_cpv_semi_extensivo|pt_cpv_extensivo|pu_g1|pu_g1_produto|pu_g2|pu_g2_produto|pu_g3|pu_g3_produto|pu_g4|pu_g4_produto|pu_g5|pu_g5_produto|pu_ef1_1_ano|pu_ef1_1_ano_produto|pu_ef1_2_ano|pu_ef1_2_ano_produto|pu_ef1_3_ano|pu_ef1_3_ano_produto|pu_ef1_4_ano|pu_ef1_4_ano_produto|pu_ef1_5_ano|pu_ef1_5_ano_produto|pu_ef2_6_ano|pu_ef2_6_ano_produto|pu_ef2_7_ano|pu_ef2_7_ano_produto|pu_ef2_8_ano|pu_ef2_8_ano_produto|pu_ef2_9_ano|pu_ef2_9_ano_produto|pu_em_1_serie|pu_em_1_serie_produto|pu_em_2_serie|pu_em_2_serie_produto|pu_em_3_serie|pu_em_3_serie_produto|pu_cpv_semi_extensivo|pu_cpv_semi_extensivo_produto|pu_cpv_extensivo|pu_cpv_extensivo_produto
7434||00934560000113|0|0|0|0|0|0|11|8|5|3|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
9701||05299056000102|0|10|15|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
11920||40935355000197|0|0|0|0|0|28|37|28|24|26|26|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Conquista|23|Conquista|33|Conquista|23|Conquista|20|Conquista|20|Conquista|0||0||0||0||0||0||0||0|
11910||02340220000190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||12|Conquista|8|Conquista|12|Conquista|9|Conquista|0||0||0||0||0|
12720||04750556000156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
12320||15635584000149|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||11|Conquista|15|Conquista|10|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0|
12952||39398375000197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|2|Conquista|9|Conquista|24|Conquista|26|Conquista|37|Conquista|23|Conquista|17|Conquista|13|Conquista|3|Conquista|8|Conquista|7|Conquista|0||0||0||0||0|
12786||16657079000168|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Conquista|22|Conquista|20|Conquista|17|Conquista|15|Conquista|0||0||0||0||0||0||0||0||0|
13898||22921310000181|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
14703||06243968000125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
17270||13028345000103|0|0|25|25|24|20|21|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||2|Conquista|1|Conquista|0||0||0||0||0||0||0||0||0||0||0||0|
17574||00089579000100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||10|Conquista|10|Conquista|10|Conquista|10|Conquista|10|Conquista|7|Conquista|10|Conquista|7|Conquista|8|Conquista|0||0||0||0||0|
17687||13070552000118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|1|Conquista|1|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0|
18213||24124984000180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|15|Conquista|15|Conquista|15|Conquista|15|Conquista|15|Conquista|15|Conquista|7|Conquista|0||0||0||0||0||0||0||0||0|
17868|||0|0|0|0|0|5|1|7|1|6|9|1|11|3|9|5|3|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1354089||30134219000144|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||11|Conquista|11|Conquista|18|Conquista|12|Conquista|15|Conquista|12|Conquista|5|Conquista|7|Conquista|0||0||0||0||0||0||0||0||0|
1465303||22219684000150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1186302||14570059000120|0|0|4|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|8|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1445883||07431090000114|0|0|0|30|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||30|Conquista|30|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1192085||09485932000146|0|12|16|16|16|12|12|20|12|14|12|12|14|10|0|0|0|0|0|0||0||15|Conquista|16|Conquista|14|Conquista|15|Conquista|12|Conquista|14|Conquista|24|Conquista|0||0||0||0||0||0||0||0||0||0|
1442581|||0|0|0|0|1|4|2|0|1|3|2|0|0|0|0|0|0|0|0|0||0||0||0||0||0||2|Conquista|2|Conquista|0||1|Conquista|1|Conquista|0||1|Conquista|0||0||0||0||0||0|
1448351||17308671000117|0|20|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1449269||21575211000122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||37|Conquista|42|Conquista|39|Conquista|27|Conquista|26|Conquista|20|Conquista|21|Conquista|9|Conquista|0||0||0||0||0||0||0||0||0|
1447314||20919913000113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1509956||19515930000106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1365005||19629317000110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||16|Conquista|8|Conquista|19|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452329||21658439000186|0|10|6|7|12|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|8|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0|
1522931||18625234000190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||41|Conquista|40|Conquista|15|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452160||20781797000119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||30|Conquista|30|Conquista|35|Conquista|30|Conquista|20|Conquista|15|Conquista|15|Conquista|0||0||0||0||0||0||0||0||0||0|
1526746|||0|0|0|0|0|2|6|12|6|4|4|10|2|4|0|0|0|0|0|0||0||0||0||0||0||7|Conquista|2|Conquista|6|Conquista|0||5|Conquista|8|Conquista|5|Conquista|4|Conquista|0||0||0||0||0|
1208710||11496558000126|0|0|9|5|12|5|12|17|8|5|9|5|2|4|0|0|0|0|0|0||0||2|Conquista|4|Conquista|4|Conquista|4|Conquista|2|Conquista|6|Conquista|6|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0|
1458635||19716241000160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|9|Conquista|16|Conquista|16|Conquista|9|Conquista|0||0||0||0||0||0||0||0||0||0||0||0|
1370745||12476022000101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|7|Conquista|1|Conquista|4|Conquista|9|Conquista|8|Conquista|5|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0|
1470737||21880136000103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||8|Conquista|6|Conquista|9|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1472447||22389473000165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||16|Conquista|15|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1551403||11807432000125|0|0|100|90|65|30|15|20|10|10|0|0|0|0|0|0|0|0|0|0||0||83|Conquista|86|Conquista|76|Conquista|38|Conquista|20|Conquista|9|Conquista|15|Conquista|11|Conquista|0||0||0||0||0||0||0||0||0|
1560029||15588464000138|0|0|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||1|Conquista|1|Conquista|1|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1491323||19273190000149|0|10|10|10|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|8|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1497827||21033597000140|0|0|16|14|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|12|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1580351||22029395000198|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1495298||09395897000174|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||2|Conquista|1|Conquista|1|Conquista|1|Conquista|0||0||2|Conquista|0||0||0||0||0||0||0||0||0|
1509697||21807200000120|0|10|7|14|9|8|3|9|2|8|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1583441||22883146000165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||8|Conquista|8|Conquista|8|Conquista|10|Conquista|5|Conquista|12|Conquista|8|Conquista|10|Conquista|3|Conquista|0||0||0||0||0|
1583779||19371773000102|0|9|9|9|9|9|9|9|8|8|8|8|8|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1512996||20864805000190|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||21|Conquista|46|Conquista|43|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1514203||15778073000186|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||9|Conquista|20|Conquista|28|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1519941||00885817000194|0|25|30|35|35|24|25|31|35|30|20|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||2|Conquista|1|Conquista|0||0||0||0||0||0||0|
1521286||09334351000103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||33|Conquista|26|Conquista|22|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1667731||28706312000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||3|Conquista|5|Conquista|5|Conquista|8|Conquista|6|Conquista|3|Conquista|5|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0|
1670366||29321212000152|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|15|Conquista|15|Conquista|15|Conquista|13|Conquista|19|Conquista|9|Conquista|9|Conquista|0||0||0||0||0||0||0||0||0|
1670649||10857031000117|0|0|12|17|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|7|Conquista|14|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1681914||10519730000157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1684074||28942537000190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1719685||29635886000121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||8|Conquista|8|Conquista|0||4|Conquista|11|Conquista|4|Conquista|11|Conquista|0||0||0||0||0|
1721713||20245082000141|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|15|Conquista|15|Conquista|20|Conquista|30|Conquista|18|Conquista|20|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0|
1728970||24382774000192|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||15|Conquista|8|Conquista|15|Conquista|10|Conquista|12|Conquista|0||0||0||0||0||0||0||0||0|
1603529||26717626000107|0|0|13|12|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||11|Conquista|8|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1604337||02816637000186|0|18|48|46|40|23|24|18|12|16|10|0|0|0|0|0|0|0|0|0||0||10|Conquista|10|Conquista|10|Conquista|10|Conquista|10|Conquista|10|Conquista|10|Conquista|8|Conquista|8|Conquista|0||0||0||0||0||0||0||0|
1605869||26221805000159|0|17|18|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||22|Conquista|17|Conquista|14|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1761904||29366287000150|0|0|20|23|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||22|Conquista|12|Conquista|7|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1694859||28780883000119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1606341||24170357000186|18|13|21|27|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Conquista|20|Conquista|15|Conquista|5|Conquista|5|Conquista|13|Conquista|12|Conquista|0||0||0||0||0||0||0|
1611591||27153718000174|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1729334||21823616000132|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||10|Conquista|10|Conquista|10|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0||0||0|
1730975||21538734000107|0|11|12|15|15|16|19|17|18|12|0|0|0|0|0|0|0|0|0|0||0||0||0||0||19|Conquista|19|Conquista|19|Conquista|18|Conquista|12|Conquista|0||0||0||0||0||0||0||0||0|
1731515||28931725000112|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||10|Conquista|15|Conquista|20|Conquista|20|Conquista|20|Conquista|0||0||0||0||0||0||0||0||0|
1731675||19383622000174|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|8|Conquista|12|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1731709||28402710000167|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||8|Conquista|4|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1780865||27023974000147|0|0|0|0|0|7|4|3|4|8|3|8|16|8|11|5|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1696217||23594076000198|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1696724||19300419000197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||30|Conquista|30|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1612948||26719247000156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|8|Conquista|11|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1732128||15148145000101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||25|Conquista|40|Conquista|40|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1732538||31205675000109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1732902||28264095000170|0|0|5|5|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733004||26584337000187|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||30|Conquista|40|Conquista|35|Conquista|35|Conquista|35|Conquista|30|Conquista|15|Conquista|10|Conquista|10|Conquista|10|Conquista|10|Conquista|5|Conquista|5|Conquista|0||0||0||0|
1733009||21596904000100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Conquista|20|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0|
1361695||11392233000101|0|0|16|15|9|10|3|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|10|Conquista|10|Conquista|7|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0||0||0|
1792847||28400938000118|0|0|35|25|25|20|27|15|7|7|7|7|9|7|0|0|0|0|0|0||0||10|Conquista|25|Conquista|20|Conquista|25|Conquista|20|Conquista|20|Conquista|20|Conquista|15|Conquista|10|Conquista|5|Conquista|10|Conquista|5|Conquista|0||0||0||0||0|
1795458||20103410000175|0|0|0|0|0|30|32|23|24|20|0|0|0|0|0|0|0|0|0|0||0||0||0||0||8|Conquista|5|Conquista|5|Conquista|3|Conquista|1|Conquista|0||0||0||0||0||0||0||0||0|
1632252||19585907000198|0|0|0|0|0|0|0|0|0|0|34|25|20|20|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1633055||21553567000165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|24|Conquista|15|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0|
1800992||31871406000173|0|0|15|10|10|11|9|10|8|9|0|0|0|0|0|0|0|0|0|0||0||13|Conquista|3|Conquista|4|Conquista|5|Conquista|3|Conquista|1|Conquista|1|Conquista|1|Conquista|0||0||0||0||0||0||0||0||0|
1803162||24388806000167|0|0|25|30|25|30|15|25|20|10|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|15|Conquista|15|Conquista|20|Conquista|12|Conquista|12|Conquista|12|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0|
1803981||12703122000123|0|20|20|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|12|Conquista|13|Conquista|10|Conquista|17|Conquista|7|Conquista|10|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0|
1722561||21041221000188|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||3|Conquista|16|Conquista|6|Conquista|16|Conquista|4|Conquista|2|Conquista|0||0||0||0||0||0||0||0||0||0||0|
1729401||26482401000119|0|0|4|12|12|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0||0||5|Conquista|10|Conquista|6|Conquista|2|Conquista|6|Conquista|3|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0|
1735946||31368351000183|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||7|Conquista|5|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1635688||22930630000106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||15|Conquista|15|Conquista|15|Conquista|20|Conquista|15|Conquista|10|Conquista|10|Conquista|15|Conquista|10|Conquista|0||0||0||0||0|
1635807||27907652000160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|29|Conquista|30|Conquista|30|Conquista|28|Conquista|33|Conquista|33|Conquista|43|Conquista|22|Conquista|25|Conquista|28|Conquista|30|Conquista|0||0||0||0||0|
1636571||11825646000124|0|0|12|18|12|13|19|13|18|15|20|20|20|20|20|22|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1804565||13342788000166|7|8|10|10|13|17|17|14|18|18|13|10|5|0|0|0|0|0|0|0||0||0||0||0||0||16|Conquista|16|Conquista|16|Conquista|16|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0|
1806679||10286137000108|0|0|35|30|20|20|15|15|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|15|Conquista|15|Conquista|10|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0||0||0|
1730992||29989328000164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|7|Conquista|8|Conquista|8|Conquista|9|Conquista|10|Conquista|15|Conquista|13|Conquista|0||0||0||0||0||0||0||0||0|
1731424||27096376000106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||9|Conquista|6|Conquista|6|Conquista|2|Conquista|3|Conquista|2|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0|
1731430||23883718000179|0|19|13|14|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1629138||21285381000172|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1807621||29215574000169|0|0|18|7|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||8|Conquista|14|Conquista|2|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1808081||32613927000193|0|0|15|18|13|21|29|27|29|27|38|25|27|23|12|10|0|0|0|0||0||20|Conquista|20|Conquista|20|Conquista|30|Conquista|30|Conquista|30|Conquista|30|Conquista|30|Conquista|0||0||0||0||0||0||0||0||0|
1636909||27145428000189|0|0|31|26|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1637026||26552354000132|0|9|21|28|30|23|19|15|15|0|15|0|0|0|0|0|0|0|0|0||0||20|Conquista|20|Conquista|20|Conquista|20|Conquista|20|Conquista|20|Conquista|0||0||0||0||0||0||0||0||0||0||0|
1731825||26501128000122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||12|Conquista|12|Conquista|13|Conquista|9|Conquista|17|Conquista|21|Conquista|14|Conquista|8|Conquista|8|Conquista|9|Conquista|5|Conquista|0||0||0||0||0||0|
1731973||17612851000198|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1752379||24240711000100|12|13|15|20|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||20|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1753296||21025892000155|0|0|10|20|18|30|23|30|21|11|0|0|0|0|0|0|0|0|0|0||0||15|Conquista|20|Conquista|20|Conquista|25|Conquista|23|Conquista|25|Conquista|20|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0|
1810607||29283141000140|0|0|12|15|19|12|10|8|8|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1810747||34461458000160|0|0|5|5|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1810758||35087507000109|0|0|16|14|13|15|14|13|15|15|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|9|Conquista|7|Conquista|17|Conquista|1|Conquista|4|Conquista|10|Conquista|2|Conquista|0||0||0||0||0||0||0||0||0|
1810771||20596972000106|28|25|32|30|18|14|18|23|21|23|0|0|0|0|0|0|0|0|0|0||0||0||16|Conquista|28|Conquista|12|Conquista|10|Conquista|16|Conquista|18|Conquista|18|Conquista|14|Conquista|0||0||0||0||0||0||0||0|
1811224||31120681000155|0|0|16|25|26|10|10|10|5|0|0|0|0|0|0|0|0|0|0|0||0||18|Conquista|20|Conquista|22|Conquista|9|Conquista|8|Conquista|2|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0|
1630834||23677798000106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||12|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1639561||09603916000100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||3|Conquista|3|Conquista|5|Conquista|9|Conquista|10|Conquista|7|Conquista|7|Conquista|0||0||0||0||0||0||0||0||0||0|
1755066||03651441000141|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733497||31864926000159|0|0|7|7|5|7|3|2|5|3|0|0|0|0|0|0|0|0|0|0||0||3|Conquista|4|Conquista|1|Conquista|1|Conquista|0||1|Conquista|2|Conquista|0||0||0||0||0||0||0||0||0||0|
1733512||10188402000115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733766||31838426000142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734236||31008506000170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1814158||35399826000150|0|0|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||6|Conquista|6|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1634819||27914989000103|10|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735549||32179044000117|0|0|13|13|15|25|17|17|17|16|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1736308||19655107000104|0|0|15|11|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||7|Conquista|12|Conquista|7|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1767597||32848286000156|0|0|4|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|2|Conquista|4|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1768165||31834154000102|0|0|8|8|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1673520||13103666000117|8|8|8|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||13|Conquista|21|Conquista|30|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1682719||17891744000146|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
